Fecha,Area_Sanitaria,Pacientes_Sin_Alta,Pacientes_Con_Alta,Exitus
2020-09-30,A.S. SANTIAGO E BARBANZA,551,3179,117
2020-09-30,A.S. VIGO,517,2892,135
2020-09-30,GALICIA,4296,19132,749
2020-10-01,A.S. A CORUÑA E CEE,908,5637,202
2020-10-01,A.S. FERROL,126,935,33
2020-10-01,"A.S. LUGO, A MARIÑA E MONFORTE",524,2608,89
2020-10-01,"A.S. OURENSE, VERÍN E O BARCO",860,2675,154
2020-10-01,A.S. PONTEVEDRA E O SALNÉS,775,1402,20
2020-10-01,A.S. SANTIAGO E BARBANZA,553,3212,117
2020-10-01,A.S. VIGO,498,2927,135
2020-10-01,GALICIA,4244,19396,750
2020-10-02,A.S. A CORUÑA E CEE,855,5732,202
2020-10-02,A.S. FERROL,121,946,34
2020-10-02,"A.S. LUGO, A MARIÑA E MONFORTE",506,2641,90
2020-10-02,"A.S. OURENSE, VERÍN E O BARCO",912,2713,155
2020-10-02,A.S. PONTEVEDRA E O SALNÉS,725,1466,21
2020-10-02,A.S. SANTIAGO E BARBANZA,560,3239,118
2020-10-02,A.S. VIGO,473,2974,135
2020-10-02,GALICIA,4152,19711,755
2020-10-03,A.S. A CORUÑA E CEE,830,5798,202
2020-10-03,A.S. FERROL,119,952,34
2020-10-03,"A.S. LUGO, A MARIÑA E MONFORTE",494,2666,90
2020-10-03,"A.S. OURENSE, VERÍN E O BARCO",981,2754,155
2020-10-03,A.S. PONTEVEDRA E O SALNÉS,687,1523,21
2020-10-03,A.S. SANTIAGO E BARBANZA,555,3274,118
2020-10-03,A.S. VIGO,450,3011,135
2020-10-03,GALICIA,4116,19978,755
2020-10-04,A.S. A CORUÑA E CEE,834,5845,202
2020-10-04,A.S. FERROL,118,960,34
2020-10-04,"A.S. LUGO, A MARIÑA E MONFORTE",497,2677,90
2020-10-04,"A.S. OURENSE, VERÍN E O BARCO",1070,2779,159
2020-10-04,A.S. PONTEVEDRA E O SALNÉS,693,1547,21
2020-10-04,A.S. SANTIAGO E BARBANZA,544,3319,118
2020-10-04,A.S. VIGO,419,3050,136
2020-10-04,GALICIA,4175,20177,760
2020-10-05,A.S. A CORUÑA E CEE,801,5893,204
2020-10-05,A.S. FERROL,117,966,34
2020-10-05,"A.S. LUGO, A MARIÑA E MONFORTE",499,2689,91
2020-10-05,"A.S. OURENSE, VERÍN E O BARCO",1094,2817,161
2020-10-05,A.S. PONTEVEDRA E O SALNÉS,669,1580,22
2020-10-05,A.S. SANTIAGO E BARBANZA,547,3345,120
2020-10-05,A.S. VIGO,417,3072,136
2020-10-05,GALICIA,4144,20362,768
2020-10-06,A.S. A CORUÑA E CEE,792,5933,206
2020-10-06,A.S. FERROL,106,981,34
2020-10-06,"A.S. LUGO, A MARIÑA E MONFORTE",489,2713,91
2020-10-06,"A.S. OURENSE, VERÍN E O BARCO",1136,2852,162
2020-10-06,A.S. PONTEVEDRA E O SALNÉS,629,1643,22
2020-10-06,A.S. SANTIAGO E BARBANZA,558,3373,120
2020-10-06,A.S. VIGO,400,3114,136
2020-10-06,GALICIA,4110,20609,771
2020-10-07,A.S. A CORUÑA E CEE,785,5981,206
2020-10-07,A.S. FERROL,104,992,34
2020-10-07,"A.S. LUGO, A MARIÑA E MONFORTE",489,2748,91
2020-10-07,"A.S. OURENSE, VERÍN E O BARCO",1164,2905,163
2020-10-07,A.S. PONTEVEDRA E O SALNÉS,614,1688,24
2020-10-07,A.S. SANTIAGO E BARBANZA,552,3407,120
2020-10-07,A.S. VIGO,428,3148,137
2020-10-07,GALICIA,4136,20869,775
2020-10-08,A.S. A CORUÑA E CEE,775,6033,206
2020-10-08,A.S. FERROL,108,999,34
2020-10-08,"A.S. LUGO, A MARIÑA E MONFORTE",507,2758,91
2020-10-08,"A.S. OURENSE, VERÍN E O BARCO",1378,2944,166
2020-10-08,A.S. PONTEVEDRA E O SALNÉS,580,1748,24
2020-10-08,A.S. SANTIAGO E BARBANZA,568,3459,120
2020-10-08,A.S. VIGO,439,3173,137
2020-10-08,GALICIA,4355,21114,778
2020-10-09,A.S. A CORUÑA E CEE,756,6085,210
2020-10-09,A.S. FERROL,118,1004,34
2020-10-09,"A.S. LUGO, A MARIÑA E MONFORTE",471,2822,91
2020-10-09,"A.S. OURENSE, VERÍN E O BARCO",1489,3010,166
2020-10-09,A.S. PONTEVEDRA E O SALNÉS,542,1810,24
2020-10-09,A.S. SANTIAGO E BARBANZA,589,3497,120
2020-10-09,A.S. VIGO,447,3206,137
2020-10-09,GALICIA,4412,21434,782
2020-10-10,A.S. A CORUÑA E CEE,763,6132,211
2020-10-10,A.S. FERROL,125,1013,34
2020-10-10,"A.S. LUGO, A MARIÑA E MONFORTE",471,2863,91
2020-10-10,"A.S. OURENSE, VERÍN E O BARCO",1497,3083,166
2020-10-10,A.S. PONTEVEDRA E O SALNÉS,510,1866,24
2020-10-10,A.S. SANTIAGO E BARBANZA,618,3518,121
2020-10-10,A.S. VIGO,476,3236,137
2020-10-10,GALICIA,4460,21711,784
2020-10-11,A.S. A CORUÑA E CEE,778,6179,211
2020-10-11,A.S. FERROL,139,1019,34
2020-10-11,"A.S. LUGO, A MARIÑA E MONFORTE",464,2887,91
2020-10-11,"A.S. OURENSE, VERÍN E O BARCO",1528,3124,169
2020-10-11,A.S. PONTEVEDRA E O SALNÉS,517,1888,24
2020-10-11,A.S. SANTIAGO E BARBANZA,636,3567,121
2020-10-11,A.S. VIGO,481,3257,137
2020-10-11,GALICIA,4543,21921,787
2020-10-12,A.S. A CORUÑA E CEE,760,6217,211
2020-10-12,A.S. FERROL,143,1026,34
2020-10-12,"A.S. LUGO, A MARIÑA E MONFORTE",481,2896,91
2020-10-12,"A.S. OURENSE, VERÍN E O BARCO",1594,3164,174
2020-10-12,A.S. PONTEVEDRA E O SALNÉS,484,1949,25
2020-10-12,A.S. SANTIAGO E BARBANZA,629,3602,121
2020-10-12,A.S. VIGO,499,3269,137
2020-10-12,GALICIA,4590,22123,793
2020-10-13,A.S. A CORUÑA E CEE,780,6245,212
2020-10-13,A.S. FERROL,146,1032,34
2020-10-13,"A.S. LUGO, A MARIÑA E MONFORTE",480,2907,91
2020-10-13,"A.S. OURENSE, VERÍN E O BARCO",1611,3216,178
2020-10-13,A.S. PONTEVEDRA E O SALNÉS,471,1972,25
2020-10-13,A.S. SANTIAGO E BARBANZA,634,3642,123
2020-10-13,A.S. VIGO,524,3282,138
2020-10-13,GALICIA,4646,22296,801
2020-10-14,A.S. A CORUÑA E CEE,775,6290,213
2020-10-14,A.S. FERROL,149,1038,34
2020-10-14,"A.S. LUGO, A MARIÑA E MONFORTE",485,2932,92
2020-10-14,"A.S. OURENSE, VERÍN E O BARCO",1602,3282,181
2020-10-14,A.S. PONTEVEDRA E O SALNÉS,424,2041,25
2020-10-14,A.S. SANTIAGO E BARBANZA,641,3670,123
2020-10-14,A.S. VIGO,559,3308,138
2020-10-14,GALICIA,4635,22561,806
2020-10-15,A.S. A CORUÑA E CEE,801,6332,213
2020-10-15,A.S. FERROL,168,1038,34
2020-10-15,"A.S. LUGO, A MARIÑA E MONFORTE",484,2954,92
2020-10-15,"A.S. OURENSE, VERÍN E O BARCO",1624,3355,186
2020-10-15,A.S. PONTEVEDRA E O SALNÉS,417,2087,25
2020-10-15,A.S. SANTIAGO E BARBANZA,665,3710,123
2020-10-15,A.S. VIGO,596,3325,138
2020-10-15,GALICIA,4755,22801,811
2020-10-16,A.S. A CORUÑA E CEE,838,6366,214
2020-10-16,A.S. FERROL,171,1046,35
2020-10-16,"A.S. LUGO, A MARIÑA E MONFORTE",424,3028,92
2020-10-16,"A.S. OURENSE, VERÍN E O BARCO",1631,3443,189
2020-10-16,A.S. PONTEVEDRA E O SALNÉS,431,2114,25
2020-10-16,A.S. SANTIAGO E BARBANZA,693,3748,124
2020-10-16,A.S. VIGO,644,3352,139
2020-10-16,GALICIA,4832,23097,818
2020-10-17,A.S. A CORUÑA E CEE,877,6397,214
2020-10-17,A.S. FERROL,202,1054,35
2020-10-17,"A.S. LUGO, A MARIÑA E MONFORTE",452,3044,92
2020-10-17,"A.S. OURENSE, VERÍN E O BARCO",1594,3549,193
2020-10-17,A.S. PONTEVEDRA E O SALNÉS,474,2126,25
2020-10-17,A.S. SANTIAGO E BARBANZA,738,3786,124
2020-10-17,A.S. VIGO,756,3378,139
2020-10-17,GALICIA,5093,23334,822
2020-10-18,A.S. A CORUÑA E CEE,879,6451,215
2020-10-18,A.S. FERROL,234,1059,35
2020-10-18,"A.S. LUGO, A MARIÑA E MONFORTE",493,3053,92
2020-10-18,"A.S. OURENSE, VERÍN E O BARCO",1542,3683,195
2020-10-18,A.S. PONTEVEDRA E O SALNÉS,493,2143,26
2020-10-18,A.S. SANTIAGO E BARBANZA,791,3814,126
2020-10-18,A.S. VIGO,804,3391,140
2020-10-18,GALICIA,5236,23594,829
2020-10-19,A.S. A CORUÑA E CEE,906,6491,215
2020-10-19,A.S. FERROL,245,1067,35
2020-10-19,"A.S. LUGO, A MARIÑA E MONFORTE",500,3068,92
2020-10-19,"A.S. OURENSE, VERÍN E O BARCO",1499,3778,199
2020-10-19,A.S. PONTEVEDRA E O SALNÉS,508,2176,26
2020-10-19,A.S. SANTIAGO E BARBANZA,831,3855,127
2020-10-19,A.S. VIGO,850,3399,140
2020-10-19,GALICIA,5339,23834,834
2020-10-20,A.S. A CORUÑA E CEE,926,6519,217
2020-10-20,A.S. FERROL,257,1072,36
2020-10-20,"A.S. LUGO, A MARIÑA E MONFORTE",528,3086,92
2020-10-20,"A.S. OURENSE, VERÍN E O BARCO",1507,3858,204
2020-10-20,A.S. PONTEVEDRA E O SALNÉS,561,2187,26
2020-10-20,A.S. SANTIAGO E BARBANZA,887,3894,128
2020-10-20,A.S. VIGO,960,3415,141
2020-10-20,GALICIA,5626,24031,844
2020-10-21,A.S. A CORUÑA E CEE,932,6581,217
2020-10-21,A.S. FERROL,296,1075,36
2020-10-21,"A.S. LUGO, A MARIÑA E MONFORTE",551,3106,92
2020-10-21,"A.S. OURENSE, VERÍN E O BARCO",1503,3923,210
2020-10-21,A.S. PONTEVEDRA E O SALNÉS,582,2215,27
2020-10-21,A.S. SANTIAGO E BARBANZA,913,3937,129
2020-10-21,A.S. VIGO,1008,3438,141
2020-10-21,GALICIA,5785,24275,852
2020-10-22,A.S. A CORUÑA E CEE,982,6619,218
2020-10-22,A.S. FERROL,357,1086,36
2020-10-22,"A.S. LUGO, A MARIÑA E MONFORTE",561,3141,92
2020-10-22,"A.S. OURENSE, VERÍN E O BARCO",1478,4028,214
2020-10-22,A.S. PONTEVEDRA E O SALNÉS,598,2242,27
2020-10-22,A.S. SANTIAGO E BARBANZA,1010,3978,130
2020-10-22,A.S. VIGO,1025,3493,141
2020-10-22,GALICIA,6011,24587,858
2020-10-23,A.S. A CORUÑA E CEE,1077,6671,218
2020-10-23,A.S. FERROL,426,1094,36
2020-10-23,"A.S. LUGO, A MARIÑA E MONFORTE",635,3166,92
2020-10-23,"A.S. OURENSE, VERÍN E O BARCO",1325,4245,216
2020-10-23,A.S. PONTEVEDRA E O SALNÉS,652,2265,27
2020-10-23,A.S. SANTIAGO E BARBANZA,1071,4032,132
2020-10-23,A.S. VIGO,1130,3529,142
2020-10-23,GALICIA,6316,25002,863
2020-10-24,A.S. A CORUÑA E CEE,1164,6716,220
2020-10-24,A.S. FERROL,460,1110,37
2020-10-24,"A.S. LUGO, A MARIÑA E MONFORTE",679,3194,92
2020-10-24,"A.S. OURENSE, VERÍN E O BARCO",1324,4349,222
2020-10-24,A.S. PONTEVEDRA E O SALNÉS,658,2300,28
2020-10-24,A.S. SANTIAGO E BARBANZA,1102,4090,132
2020-10-24,A.S. VIGO,1199,3559,143
2020-10-24,GALICIA,6586,25318,874
2020-10-25,A.S. A CORUÑA E CEE,1178,6768,221
2020-10-25,A.S. FERROL,500,1121,37
2020-10-25,"A.S. LUGO, A MARIÑA E MONFORTE",673,3231,92
2020-10-25,"A.S. OURENSE, VERÍN E O BARCO",1426,4404,225
2020-10-25,A.S. PONTEVEDRA E O SALNÉS,711,2316,28
2020-10-25,A.S. SANTIAGO E BARBANZA,1158,4138,133
2020-10-25,A.S. VIGO,1296,3605,143
2020-10-25,GALICIA,6942,25583,879
2020-10-26,A.S. A CORUÑA E CEE,1227,6823,221
2020-10-26,A.S. FERROL,570,1137,37
2020-10-26,"A.S. LUGO, A MARIÑA E MONFORTE",705,3248,92
2020-10-26,"A.S. OURENSE, VERÍN E O BARCO",1441,4451,225
2020-10-26,A.S. PONTEVEDRA E O SALNÉS,732,2341,28
2020-10-26,A.S. SANTIAGO E BARBANZA,1161,4189,135
2020-10-26,A.S. VIGO,1404,3631,143
2020-10-26,GALICIA,7240,25820,881
2020-10-27,A.S. A CORUÑA E CEE,1318,6848,221
2020-10-27,A.S. FERROL,641,1147,37
2020-10-27,"A.S. LUGO, A MARIÑA E MONFORTE",745,3269,92
2020-10-27,"A.S. OURENSE, VERÍN E O BARCO",1433,4545,230
2020-10-27,A.S. PONTEVEDRA E O SALNÉS,819,2368,29
2020-10-27,A.S. SANTIAGO E BARBANZA,1216,4225,137
2020-10-27,A.S. VIGO,1555,3661,143
2020-10-27,GALICIA,7727,26063,889
2020-10-28,A.S. A CORUÑA E CEE,1408,6893,221
2020-10-28,A.S. FERROL,696,1156,38
2020-10-28,"A.S. LUGO, A MARIÑA E MONFORTE",775,3289,94
2020-10-28,"A.S. OURENSE, VERÍN E O BARCO",1408,4621,232
2020-10-28,A.S. PONTEVEDRA E O SALNÉS,868,2374,29
2020-10-28,A.S. SANTIAGO E BARBANZA,1285,4273,138
2020-10-28,A.S. VIGO,1696,3693,144
2020-10-28,GALICIA,8136,26299,896
2020-10-29,A.S. A CORUÑA E CEE,1452,6944,222
2020-10-29,A.S. FERROL,780,1164,39
2020-10-29,"A.S. LUGO, A MARIÑA E MONFORTE",812,3316,96
2020-10-29,"A.S. OURENSE, VERÍN E O BARCO",1440,4674,234
2020-10-29,A.S. PONTEVEDRA E O SALNÉS,917,2393,29
2020-10-29,A.S. SANTIAGO E BARBANZA,1350,4316,139
2020-10-29,A.S. VIGO,1784,3743,148
2020-10-29,GALICIA,8535,26550,907
2020-10-30,A.S. A CORUÑA E CEE,1527,7033,224
2020-10-30,A.S. FERROL,830,1180,41
2020-10-30,"A.S. LUGO, A MARIÑA E MONFORTE",918,3347,97
2020-10-30,"A.S. OURENSE, VERÍN E O BARCO",1400,4758,238
2020-10-30,A.S. PONTEVEDRA E O SALNÉS,943,2428,30
2020-10-30,A.S. SANTIAGO E BARBANZA,1378,4382,142
2020-10-30,A.S. VIGO,1953,3785,150
2020-10-30,GALICIA,8949,26913,922
2020-10-31,A.S. A CORUÑA E CEE,1569,7097,226
2020-10-31,A.S. FERROL,946,1191,41
2020-10-31,"A.S. LUGO, A MARIÑA E MONFORTE",996,3365,99
2020-10-31,"A.S. OURENSE, VERÍN E O BARCO",1282,4921,241
2020-10-31,A.S. PONTEVEDRA E O SALNÉS,1047,2466,31
2020-10-31,A.S. SANTIAGO E BARBANZA,1391,4452,142
2020-10-31,A.S. VIGO,2071,3855,154
2020-10-31,GALICIA,9302,27347,934
2020-11-01,A.S. A CORUÑA E CEE,1621,7167,229
2020-11-01,A.S. FERROL,989,1214,41
2020-11-01,"A.S. LUGO, A MARIÑA E MONFORTE",986,3406,99
2020-11-01,"A.S. OURENSE, VERÍN E O BARCO",1313,4970,243
2020-11-01,A.S. PONTEVEDRA E O SALNÉS,1082,2517,33
2020-11-01,A.S. SANTIAGO E BARBANZA,1378,4517,142
2020-11-01,A.S. VIGO,2073,3957,154
2020-11-01,GALICIA,9442,27748,941
2020-11-02,A.S. A CORUÑA E CEE,1649,7221,231
2020-11-02,A.S. FERROL,1007,1251,42
2020-11-02,"A.S. LUGO, A MARIÑA E MONFORTE",968,3454,100
2020-11-02,"A.S. OURENSE, VERÍN E O BARCO",1269,5057,244
2020-11-02,A.S. PONTEVEDRA E O SALNÉS,1089,2564,33
2020-11-02,A.S. SANTIAGO E BARBANZA,1364,4587,144
2020-11-02,A.S. VIGO,2160,4002,154
2020-11-02,GALICIA,9506,28136,948
2020-11-03,A.S. A CORUÑA E CEE,1689,7277,234
2020-11-03,A.S. FERROL,1047,1266,44
2020-11-03,"A.S. LUGO, A MARIÑA E MONFORTE",1039,3473,101
2020-11-03,"A.S. OURENSE, VERÍN E O BARCO",1216,5151,245
2020-11-03,A.S. PONTEVEDRA E O SALNÉS,1129,2602,33
2020-11-03,A.S. SANTIAGO E BARBANZA,1366,4681,144
2020-11-03,A.S. VIGO,2268,4044,158
2020-11-03,GALICIA,9754,28494,959
2020-11-04,A.S. A CORUÑA E CEE,1771,7331,236
2020-11-04,A.S. FERROL,1108,1284,44
2020-11-04,"A.S. LUGO, A MARIÑA E MONFORTE",1059,3518,101
2020-11-04,"A.S. OURENSE, VERÍN E O BARCO",1157,5250,247
2020-11-04,A.S. PONTEVEDRA E O SALNÉS,1168,2654,33
2020-11-04,A.S. SANTIAGO E BARBANZA,1343,4773,147
2020-11-04,A.S. VIGO,2396,4183,160
2020-11-04,GALICIA,10002,28993,968
2020-11-05,A.S. A CORUÑA E CEE,1864,7398,236
2020-11-05,A.S. FERROL,1135,1314,45
2020-11-05,"A.S. LUGO, A MARIÑA E MONFORTE",1139,3571,101
2020-11-05,"A.S. OURENSE, VERÍN E O BARCO",1135,5339,251
2020-11-05,A.S. PONTEVEDRA E O SALNÉS,1211,2694,34
2020-11-05,A.S. SANTIAGO E BARBANZA,1345,4846,147
2020-11-05,A.S. VIGO,2493,4253,162
2020-11-05,GALICIA,10322,29415,976
2020-11-06,A.S. A CORUÑA E CEE,1916,7499,237
2020-11-06,A.S. FERROL,1104,1387,49
2020-11-06,"A.S. LUGO, A MARIÑA E MONFORTE",1172,3617,102
2020-11-06,"A.S. OURENSE, VERÍN E O BARCO",1110,5418,251
2020-11-06,A.S. PONTEVEDRA E O SALNÉS,1238,2735,35
2020-11-06,A.S. SANTIAGO E BARBANZA,1302,4970,149
2020-11-06,A.S. VIGO,2526,4373,163
2020-11-06,GALICIA,10368,29999,986
2020-11-07,A.S. A CORUÑA E CEE,1882,7644,238
2020-11-07,A.S. FERROL,1081,1443,51
2020-11-07,"A.S. LUGO, A MARIÑA E MONFORTE",1150,3707,104
2020-11-07,"A.S. OURENSE, VERÍN E O BARCO",1088,5489,254
2020-11-07,A.S. PONTEVEDRA E O SALNÉS,1244,2799,37
2020-11-07,A.S. SANTIAGO E BARBANZA,1252,5084,149
2020-11-07,A.S. VIGO,2507,4515,163
2020-11-07,GALICIA,10204,30681,996
2020-11-08,A.S. A CORUÑA E CEE,1909,7735,241
2020-11-08,A.S. FERROL,1049,1493,51
2020-11-08,"A.S. LUGO, A MARIÑA E MONFORTE",1139,3774,105
2020-11-08,"A.S. OURENSE, VERÍN E O BARCO",1049,5560,257
2020-11-08,A.S. PONTEVEDRA E O SALNÉS,1266,2838,39
2020-11-08,A.S. SANTIAGO E BARBANZA,1227,5155,150
2020-11-08,A.S. VIGO,2480,4596,167
2020-11-08,GALICIA,10119,31151,1010
2020-11-09,A.S. A CORUÑA E CEE,1941,7794,243
2020-11-09,A.S. FERROL,1022,1545,53
2020-11-09,"A.S. LUGO, A MARIÑA E MONFORTE",1153,3796,106
2020-11-09,"A.S. OURENSE, VERÍN E O BARCO",971,5672,260
2020-11-09,A.S. PONTEVEDRA E O SALNÉS,1256,2888,39
2020-11-09,A.S. SANTIAGO E BARBANZA,1192,5237,150
2020-11-09,A.S. VIGO,2495,4733,169
2020-11-09,GALICIA,10030,31665,1020
2020-11-10,A.S. A CORUÑA E CEE,1867,7950,246
2020-11-10,A.S. FERROL,982,1611,54
2020-11-10,"A.S. LUGO, A MARIÑA E MONFORTE",1099,3899,108
2020-11-10,"A.S. OURENSE, VERÍN E O BARCO",922,5763,262
2020-11-10,A.S. PONTEVEDRA E O SALNÉS,1271,2940,40
2020-11-10,A.S. SANTIAGO E BARBANZA,1207,5294,152
2020-11-10,A.S. VIGO,2457,4868,169
2020-11-10,GALICIA,9805,32325,1031
2020-11-11,A.S. A CORUÑA E CEE,1869,8071,248
2020-11-11,A.S. FERROL,952,1679,55
2020-11-11,"A.S. LUGO, A MARIÑA E MONFORTE",1075,3975,108
2020-11-11,"A.S. OURENSE, VERÍN E O BARCO",893,5835,264
2020-11-11,A.S. PONTEVEDRA E O SALNÉS,1250,3016,41
2020-11-11,A.S. SANTIAGO E BARBANZA,1175,5395,155
2020-11-11,A.S. VIGO,2443,5042,176
2020-11-11,GALICIA,9657,33013,1047
2020-11-12,A.S. A CORUÑA E CEE,1862,8204,252
2020-11-12,A.S. FERROL,929,1743,56
2020-11-12,"A.S. LUGO, A MARIÑA E MONFORTE",1064,4028,109
2020-11-12,"A.S. OURENSE, VERÍN E O BARCO",894,5881,264
2020-11-12,A.S. PONTEVEDRA E O SALNÉS,1283,3060,42
2020-11-12,A.S. SANTIAGO E BARBANZA,1138,5512,156
2020-11-12,A.S. VIGO,2482,5260,180
2020-11-12,GALICIA,9652,33688,1059
2020-11-13,A.S. A CORUÑA E CEE,1864,8308,253
2020-11-13,A.S. FERROL,878,1832,58
2020-11-13,"A.S. LUGO, A MARIÑA E MONFORTE",1135,4089,110
2020-11-13,"A.S. OURENSE, VERÍN E O BARCO",862,5951,267
2020-11-13,A.S. PONTEVEDRA E O SALNÉS,1303,3117,42
2020-11-13,A.S. SANTIAGO E BARBANZA,1110,5611,157
2020-11-13,A.S. VIGO,2530,5396,180
2020-11-13,GALICIA,9682,34304,1067
2020-11-14,A.S. A CORUÑA E CEE,1826,8433,253
2020-11-14,A.S. FERROL,844,1882,61
2020-11-14,"A.S. LUGO, A MARIÑA E MONFORTE",1070,4201,110
2020-11-14,"A.S. OURENSE, VERÍN E O BARCO",836,6021,270
2020-11-14,A.S. PONTEVEDRA E O SALNÉS,1274,3180,43
2020-11-14,A.S. SANTIAGO E BARBANZA,1046,5716,158
2020-11-14,A.S. VIGO,2442,5612,184
2020-11-14,GALICIA,9338,35045,1079
2020-11-15,A.S. A CORUÑA E CEE,1859,8520,253
2020-11-15,A.S. FERROL,804,1962,62
2020-11-15,"A.S. LUGO, A MARIÑA E MONFORTE",1056,4288,112
2020-11-15,"A.S. OURENSE, VERÍN E O BARCO",829,6056,271
2020-11-15,A.S. PONTEVEDRA E O SALNÉS,1256,3268,43
2020-11-15,A.S. SANTIAGO E BARBANZA,1043,5780,158
2020-11-15,A.S. VIGO,2384,5776,185
2020-11-15,GALICIA,9231,35650,1084
2020-11-16,A.S. A CORUÑA E CEE,1874,8603,253
2020-11-16,A.S. FERROL,786,2009,62
2020-11-16,"A.S. LUGO, A MARIÑA E MONFORTE",1104,4314,114
2020-11-16,"A.S. OURENSE, VERÍN E O BARCO",795,6117,272
2020-11-16,A.S. PONTEVEDRA E O SALNÉS,1235,3350,43
2020-11-16,A.S. SANTIAGO E BARBANZA,1037,5841,158
2020-11-16,A.S. VIGO,2355,5886,186
2020-11-16,GALICIA,9186,36120,1088
2020-11-17,A.S. A CORUÑA E CEE,1912,8685,258
2020-11-17,A.S. FERROL,747,2063,62
2020-11-17,"A.S. LUGO, A MARIÑA E MONFORTE",1112,4356,115
2020-11-17,"A.S. OURENSE, VERÍN E O BARCO",762,6180,274
2020-11-17,A.S. PONTEVEDRA E O SALNÉS,1262,3397,44
2020-11-17,A.S. SANTIAGO E BARBANZA,1019,5932,158
2020-11-17,A.S. VIGO,2377,6026,191
2020-11-17,GALICIA,9191,36639,1102
2020-11-18,A.S. A CORUÑA E CEE,1933,8790,258
2020-11-18,A.S. FERROL,727,2118,64
2020-11-18,"A.S. LUGO, A MARIÑA E MONFORTE",1076,4434,115
2020-11-18,"A.S. OURENSE, VERÍN E O BARCO",742,6249,278
2020-11-18,A.S. PONTEVEDRA E O SALNÉS,1261,3470,45
2020-11-18,A.S. SANTIAGO E BARBANZA,1013,6011,160
2020-11-18,A.S. VIGO,2455,6186,196
2020-11-18,GALICIA,9207,37258,1116
2020-11-19,A.S. A CORUÑA E CEE,1916,8921,259
2020-11-19,A.S. FERROL,695,2198,65
2020-11-19,"A.S. LUGO, A MARIÑA E MONFORTE",1207,4481,117
2020-11-19,"A.S. OURENSE, VERÍN E O BARCO",730,6302,280
2020-11-19,A.S. PONTEVEDRA E O SALNÉS,1248,3569,47
2020-11-19,A.S. SANTIAGO E BARBANZA,1033,6077,160
2020-11-19,A.S. VIGO,2397,6395,200
2020-11-19,GALICIA,9226,37943,1128
2020-11-20,A.S. A CORUÑA E CEE,1896,9039,264
2020-11-20,A.S. FERROL,679,2247,66
2020-11-20,"A.S. LUGO, A MARIÑA E MONFORTE",1164,4591,118
2020-11-20,"A.S. OURENSE, VERÍN E O BARCO",698,6373,284
2020-11-20,A.S. PONTEVEDRA E O SALNÉS,1249,3648,48
2020-11-20,A.S. SANTIAGO E BARBANZA,1017,6159,160
2020-11-20,A.S. VIGO,2377,6564,203
2020-11-20,GALICIA,9080,38621,1143
2020-11-21,A.S. A CORUÑA E CEE,1852,9175,265
2020-11-21,A.S. FERROL,687,2292,67
2020-11-21,"A.S. LUGO, A MARIÑA E MONFORTE",1131,4666,118
2020-11-21,"A.S. OURENSE, VERÍN E O BARCO",675,6423,285
2020-11-21,A.S. PONTEVEDRA E O SALNÉS,1264,3706,50
2020-11-21,A.S. SANTIAGO E BARBANZA,979,6240,163
2020-11-21,A.S. VIGO,2329,6695,203
2020-11-21,GALICIA,8917,39197,1151
2020-11-22,A.S. A CORUÑA E CEE,1816,9290,269
2020-11-22,A.S. FERROL,693,2321,68
2020-11-22,"A.S. LUGO, A MARIÑA E MONFORTE",1136,4724,118
2020-11-22,"A.S. OURENSE, VERÍN E O BARCO",641,6467,288
2020-11-22,A.S. PONTEVEDRA E O SALNÉS,1252,3787,51
2020-11-22,A.S. SANTIAGO E BARBANZA,979,6298,163
2020-11-22,A.S. VIGO,2245,6827,208
2020-11-22,GALICIA,8762,39714,1165
2020-11-23,A.S. A CORUÑA E CEE,1797,9387,273
2020-11-23,A.S. FERROL,692,2338,68
2020-11-23,"A.S. LUGO, A MARIÑA E MONFORTE",1121,4777,118
2020-11-23,"A.S. OURENSE, VERÍN E O BARCO",638,6495,289
2020-11-23,A.S. PONTEVEDRA E O SALNÉS,1239,3859,51
2020-11-23,A.S. SANTIAGO E BARBANZA,979,6345,165
2020-11-23,A.S. VIGO,2286,6902,212
2020-11-23,GALICIA,8752,40103,1176
2020-11-24,A.S. A CORUÑA E CEE,1785,9484,275
2020-11-24,A.S. FERROL,691,2363,68
2020-11-24,"A.S. LUGO, A MARIÑA E MONFORTE",1109,4818,121
2020-11-24,"A.S. OURENSE, VERÍN E O BARCO",629,6541,290
2020-11-24,A.S. PONTEVEDRA E O SALNÉS,1224,3919,51
2020-11-24,A.S. SANTIAGO E BARBANZA,959,6403,166
2020-11-24,A.S. VIGO,2295,7055,212
2020-11-24,GALICIA,8692,40583,1183
2020-11-25,A.S. A CORUÑA E CEE,1740,9609,275
2020-11-25,A.S. FERROL,708,2391,68
2020-11-25,"A.S. LUGO, A MARIÑA E MONFORTE",1087,4882,123
2020-11-25,"A.S. OURENSE, VERÍN E O BARCO",563,6619,290
2020-11-25,A.S. PONTEVEDRA E O SALNÉS,1219,3986,51
2020-11-25,A.S. SANTIAGO E BARBANZA,947,6477,167
2020-11-25,A.S. VIGO,2322,7145,212
2020-11-25,GALICIA,8586,41109,1186
2020-11-26,A.S. A CORUÑA E CEE,1741,9725,277
2020-11-26,A.S. FERROL,720,2431,71
2020-11-26,"A.S. LUGO, A MARIÑA E MONFORTE",1061,4946,123
